episode,reward,loss,epsilon,hops,delay_ms,dropped,avg_util,avg_q_util,buf_size,buf_fill_pct,beta,mean_prio
8372,0.856228539417222,0.06865395233035088,0.33465825170291713,3,19.841882860732344,0.0,0.05796359286831121,0.12919910144448782,20000,100.0,0.5753550000000001,0.38451733191808063
8373,0.19333613016102635,0.0654559887945652,0.3346060315424232,5,21.494723381868734,0.0,0.03396406474582925,0.07872886694209652,20000,100.0,0.575375,0.38204572796821595
8374,-3.5444771790030054,0.06506525671907834,0.33453293700683845,7,44.7022394173953,1.0,0.065053649532138,0.039995833424030264,20000,100.0,0.5754049999999999,0.3683792267526899
8375,-2.951610095808202,0.059485506266355515,0.3344598584387217,7,45.537661736815856,1.0,0.013374587891974089,0.03354120034751128,20000,100.0,0.5754400000000001,0.35602820345333647
8376,1.018137000465244,0.04147519916296005,0.33444941994653987,1,8.524350279175017,0.0,0.035123146882480125,0.07657245834593454,20000,100.0,0.57546,0.33244776725769043
8377,-0.07726170084810313,0.09056473448872567,0.33439723237220736,5,28.60588363028355,1.0,0.02666256383474338,0.04305342206313568,20000,100.0,0.5754750000000001,0.4128646790981293
8378,0.4153278221739661,0.07067993159095447,0.3343659237365032,3,24.71127262990194,1.0,0.030128591799500462,0.053960479080405216,20000,100.0,0.575495,0.3964209755261739
8379,-3.3545261694734454,0.059903567124690325,0.33429288165235954,7,24.69656550465563,1.0,0.04190189914989495,0.029326234643555875,20000,100.0,0.57552,0.3669927162783487
8380,0.9910316434988394,0.03505696728825569,0.3342824483715232,1,5.272016148973823,0.0,0.05461999976436754,0.16313261545281307,20000,100.0,0.5755399999999999,0.3684927523136139
8381,0.3762082391442404,0.07614080794155598,0.33424071850430315,4,26.041921261654117,0.0,0.04250054920335388,0.06770346971963619,20000,100.0,0.5755525,0.37817512452602386
8382,0.6602952459221862,0.0882599800825119,0.33420942452253516,3,14.224298198332713,0.0,0.054956116896588164,0.13774671448685788,20000,100.0,0.57557,0.3705215851465861
8383,-3.104074368368833,0.0912345562662397,0.3341364166255737,7,35.43204294405011,1.0,0.02082693286213326,0.01970968838161724,20000,100.0,0.575595,0.3992044925689697
8384,1.0445817717427006,0.050655145198106766,0.3341259882280108,1,7.099146203710556,0.0,0.06929256913218398,0.11132268833849086,20000,100.0,0.575615,0.45045459270477295
8385,1.003688514239022,0.03788074851036072,0.33411556015591826,1,6.6355651014587025,0.0,0.06316049331361197,0.12504655970016826,20000,100.0,0.57562,0.34180259704589844
8386,0.5720944121642878,0.05654250085353851,0.33408427789236067,3,15.575641045302184,1.0,0.07439275857417484,0.07537093570935159,20000,100.0,0.57563,0.3881852428118388
8387,1.0293203376150375,0.050430670380592346,0.3340738511220477,1,1.8285246886620328,0.0,0.07835132780118434,0.17156895821028206,20000,100.0,0.57564,0.3711555302143097
8388,0.634979063642046,0.05645617159704367,0.33404257276358507,3,18.079769838363084,1.0,0.058744375176427194,0.10515057418337805,20000,100.0,0.57565,0.3522857030232747
8389,1.0445462665838687,0.09064240753650665,0.3340321472948891,1,1.3606890421886817,0.0,0.029115233039226363,0.08039831412325957,20000,100.0,0.5756600000000001,0.3844112157821655
8390,-0.1991182364783588,0.06348892922202747,0.33396960131531456,6,40.160610831775905,1.0,0.029123784349710986,0.04945719903881433,20000,100.0,0.5756775,0.39185618857542676
8391,-3.8877978830460607,0.07404453786356109,0.3338966458076238,7,45.565197762327195,0.0,0.03840316120928856,0.03734705124499335,20000,100.0,0.5757099999999999,0.3886718622275761
8392,0.7661304548056025,0.059119739569723606,0.33385496410174104,4,24.965519043988436,0.0,0.02553345009301398,0.04493884151699,20000,100.0,0.5757375,0.37986597418785095
8393,0.47946105908615033,0.08337771892547607,0.33380286928645286,5,34.98631975503588,1.0,0.0449349805611495,0.03886447433492176,20000,100.0,0.57576,0.40603644847869874
8394,0.3991982728491702,0.06702598780393601,0.3337507826000533,5,24.910027768616175,1.0,0.06612713196184801,0.10065120028826145,20000,100.0,0.5757850000000001,0.4075527548789978
8395,-3.387447714633816,0.06365078900541578,0.33367787489321143,7,33.050217271448446,1.0,0.04749949253045678,0.04835738904429098,20000,100.0,0.5758150000000001,0.3888035161154611
8396,-3.273778794634468,0.08670767822435924,0.333604983113025,7,42.26862965427084,1.0,0.0235873546606108,0.03481969228515496,20000,100.0,0.57585,0.388126654284341
8397,-3.1204797239803677,0.06203647543277059,0.33353210725601484,7,35.29013204318073,0.0,0.01608915362066064,0.037010123623458145,20000,100.0,0.5758850000000001,0.4102826884814671
8398,-3.7942829935986726,0.06568524773631777,0.3334592473187025,7,50.317727568784456,1.0,0.0560589681043785,0.05876015372188603,20000,100.0,0.57592,0.3971332013607025
8399,-3.567337007466268,0.05454467875616891,0.33338640329761043,7,42.618351617168386,1.0,0.045320952341482826,0.01648810184074901,20000,100.0,0.5759550000000001,0.35659168873514446
8400,0.47816696480988174,0.06625140607357025,0.33333438159667195,5,23.986993162509417,0.0,0.043098151119085444,0.07365237996553886,20000,100.0,0.575985,0.36935524344444276
8401,0.1756320340848313,0.0792654799297452,0.3332927700805673,4,24.02792399744743,0.0,0.0468140960073125,0.0862901303102141,20000,100.0,0.5760075,0.35966600477695465
8402,0.9891486921197279,0.01146023627370596,0.3332823680132131,1,8.026415690288507,0.0,0.053527749722141395,0.15500118405672822,20000,100.0,0.57602,0.25854283571243286
8403,0.4950362529776978,0.04273464856669307,0.3332407629901802,4,20.52390266404447,0.0,0.06952800497680471,0.08436623029626861,20000,100.0,0.5760325000000001,0.3281033784151077
8404,-3.243237597995235,0.04805904467191015,0.33316796669689036,7,36.171049389653604,1.0,0.013794760301505936,0.02710652042471602,20000,100.0,0.57606,0.3314571167741503
8405,0.9896592432210924,0.051758650690317154,0.3331575685246498,1,7.160658345946241,0.0,0.0782284322536475,0.07836255786524368,20000,100.0,0.57608,0.3110682964324951
8406,0.4036096844473145,0.035776553209871054,0.3331159790808557,4,26.066077130140282,1.0,0.02542098964469302,0.056320288583667256,20000,100.0,0.5760925,0.34687698632478714
8407,0.8297458498228167,0.07181773831446965,0.33308479040515326,3,19.078416242638667,0.0,0.030195082245857634,0.050973993319680694,20000,100.0,0.57611,0.3884255091349284
8408,-0.010673828492129056,0.051465425019462906,0.3330224218137886,6,19.224943196405263,1.0,0.04874670574241905,0.03995766014621268,20000,100.0,0.5761325,0.3549889276425044
8409,-0.02372492938798043,0.061133786503757746,0.3329496732170297,7,39.43776424527371,0.0,0.01985851707688881,0.03799539221854529,20000,100.0,0.5761649999999999,0.3505005623613085
8410,0.22588032264633917,0.05347695884605249,0.33288732992573555,6,36.26837901873094,1.0,0.017885574588784925,0.027961080662694107,20000,100.0,0.5761975,0.36571971078713733
8411,0.2778887156372154,0.07673081941902637,0.33284577421694883,4,27.020171189515303,1.0,0.015339127107252501,0.027680197911936724,20000,100.0,0.5762225000000001,0.39248573035001755
8412,-3.385520642673951,0.06710921733507089,0.3327730642087771,7,33.438128509559924,1.0,0.029269572076826823,0.036678525641836476,20000,100.0,0.5762499999999999,0.3725235036441258
8413,-3.3212974725829567,0.052810576877423694,0.3327003700840737,7,53.415854550067664,1.0,0.0196805032344146,0.04299589541109761,20000,100.0,0.576285,0.36120123096874784
8414,0.12868926381507984,0.061427732929587364,0.3326588377142609,4,8.53637475677493,1.0,0.0366256354004794,0.028568270581713448,20000,100.0,0.5763125,0.3451799303293228
8415,-3.1094691839694146,0.06316851611648287,0.3325861685422834,7,35.24849476853105,0.0,0.04249044705072095,0.06745396548351626,20000,100.0,0.5763400000000001,0.363398334809712
8416,-2.8937699338804896,0.06667707062193326,0.33251351524485345,7,32.72868643694028,1.0,0.011026353497198152,0.022668249401101785,20000,100.0,0.576375,0.3520654908248356
8417,-3.79370044906735,0.05681404870535646,0.33244087781850323,7,46.527182508481296,1.0,0.0293518948656624,0.009200199200796644,20000,100.0,0.57641,0.37981654916490826
8418,1.0263887194021604,0.028525106608867645,0.3324305023387065,1,8.132179349769816,0.0,0.04857849628214642,0.08609871461409108,20000,100.0,0.57643,0.36803191900253296
8419,0.8780011895726985,0.06839593624075253,0.33239937784218837,3,18.888251609179402,0.0,0.04670076830153004,0.09680810135342868,20000,100.0,0.57644,0.4030387798945109
8420,1.0130800627603518,0.09956097230315208,0.33237862979680177,2,4.471503018749271,0.0,0.030106538386414042,0.04940267208731461,20000,100.0,0.5764525,0.40682192146778107
8421,-3.0875871968954174,0.08202831287469182,0.33230602183611646,7,29.699988442265226,0.0,0.043540678335570085,0.07457337039995943,20000,100.0,0.5764750000000001,0.41981808628354755
8422,0.49773675006611046,0.055951585372289024,0.332274908994344,3,15.094499839609417,1.0,0.06185481717063539,0.17031396275317315,20000,100.0,0.5765,0.3361923098564148
8423,0.47925381337345335,0.06347203875581424,0.33224379906557594,3,26.623714567012783,0.0,0.04154638442607512,0.10339031642744967,20000,100.0,0.576515,0.38347745935122174
8424,1.0161390617821247,0.10493165254592896,0.33223342973660713,1,6.903037472254367,0.0,0.061859732258366926,0.1582019741567072,20000,100.0,0.5765250000000001,0.4410165548324585
8425,0.6365453141086811,0.06419323260585467,0.33217122055860265,6,26.149347510769836,1.0,0.01761484858519692,0.04598079014941432,20000,100.0,0.5765425000000001,0.39225741227467853
8426,0.9511305353964976,0.1145169585943222,0.3321504867545715,2,6.927324177978132,0.0,0.060145465802965065,0.16974867684171507,20000,100.0,0.5765625,0.42828042805194855
8427,-0.12513516382211687,0.06701036108036836,0.3320882931072579,6,23.7854160745243,0.0,0.03340965328452355,0.060026882694188446,20000,100.0,0.5765825000000001,0.3618987450997035
8428,1.0140118070013278,0.04360955208539963,0.3320675644794775,2,4.297410316146011,0.0,0.036532118239898596,0.08007719300848369,20000,100.0,0.5766025,0.29789261519908905
8429,-3.1353866082916344,0.05947586654552391,0.33199502447086937,7,43.054681148210804,0.0,0.03312750461553423,0.06344237600920198,20000,100.0,0.5766249999999999,0.3609982132911682
8430,-3.4849647389613976,0.05946901280965124,0.33192250030859327,7,50.89439399708937,0.0,0.01479785858102254,0.04541478234932105,20000,100.0,0.5766600000000001,0.38503113814762663
8431,1.0514634211448404,0.042120467871427536,0.33191214100735866,1,3.0194056124742295,0.0,0.0729560000057128,0.13519409444680658,20000,100.0,0.57668,0.3763003945350647
8432,-0.848516113261421,0.06504227966070175,0.3318499919891874,6,34.99816695206844,1.0,0.03592033620136753,0.018964557739537258,20000,100.0,0.5766975,0.374329795440038
8433,1.026172187210706,0.03098788671195507,0.33183963495093743,1,9.879779141138394,0.0,0.017996217344379332,0.03137077753302166,20000,100.0,0.576715,0.41275733709335327
8434,-3.9669391244441963,0.07600507672343935,0.3317671447334313,7,46.588396710384046,1.0,0.0501188827270127,0.031073434201269286,20000,100.0,0.576735,0.38207183139664785
8435,0.8668086634629377,0.06918987880150478,0.33173608234514723,3,17.24285309529967,0.0,0.025299520020041672,0.03417188543759872,20000,100.0,0.57676,0.33615292112032574
8436,0.492402340778075,0.07312173582613468,0.3316946703513803,4,11.296919211193927,1.0,0.046006053047412045,0.047113106997818045,20000,100.0,0.5767775,0.3878186568617821
8437,0.12602218071959992,0.053487376868724824,0.33164291262888995,5,30.321532969562202,1.0,0.01765850172020507,0.034077342260937046,20000,100.0,0.5768000000000001,0.37326791882514954
8438,-3.0879903090346184,0.05976330329264913,0.33157046538528573,7,29.48917954523725,0.0,0.02423491771333454,0.016138099888769932,20000,100.0,0.5768300000000001,0.390449549470629
8439,-3.4887412242873204,0.08419954244579587,0.331498033967749,7,49.8084066529084,1.0,0.06392776486555611,0.09281828488438762,20000,100.0,0.576865,0.39392852783203125
8440,0.9215213064274,0.07170124351978302,0.3314773421833691,2,7.7522355991959255,1.0,0.04706948263884397,0.08805421649806236,20000,100.0,0.5768875,0.36922167241573334
8441,-0.031384739482563706,0.06388589056829612,0.3314152745792731,6,15.41544868630399,0.0,0.03426767995464356,0.06507148234218588,20000,100.0,0.5769075,0.3643440902233124
8442,1.0112232128705223,0.07683055102825165,0.3314049311085535,1,7.6101508751906675,0.0,0.05869444593346581,0.13596440153957767,20000,100.0,0.576925,0.3626752197742462
8443,0.7774223136163753,0.04939670922855536,0.33137390263327277,3,25.702344771073918,0.0,0.029297303216205686,0.08122020936727942,20000,100.0,0.5769350000000001,0.3633778989315033
8444,1.025530450785828,0.09742939472198486,0.3313635604537716,1,8.29145595394293,0.0,0.052881796644385665,0.08338208072248388,20000,100.0,0.576945,0.3954756557941437
8445,-3.5086771071710734,0.049465936209474294,0.3312911742345231,7,22.483143140052945,1.0,0.027374801911547373,0.013815159804397688,20000,100.0,0.5769650000000001,0.3786987704890115
8446,0.9217154842000204,0.046236347407102585,0.33127049536212627,2,13.73417555823089,0.0,0.05007097015616239,0.10626376565929085,20000,100.0,0.5769875,0.34053000807762146
8447,-3.7644397966468035,0.05435951054096222,0.33119812947290483,7,49.21655677666944,0.0,0.021606692931184557,0.028991482930086184,20000,100.0,0.5770100000000001,0.3412730480943407
8448,0.845401711081669,0.06852444385488828,0.3311671203598569,3,14.582405731515752,0.0,0.07330675588172444,0.12013132188919119,20000,100.0,0.5770350000000001,0.3539415697256724
8449,0.09393652232442651,0.05701961865027746,0.3311051108433671,6,20.827620281509788,1.0,0.026506091867646877,0.038430405041913876,20000,100.0,0.5770575,0.3537992189327876
8450,0.8169742310456781,0.06875594053417444,0.3310637776163948,4,18.390954409029124,0.0,0.04380572524135816,0.09499086792264039,20000,100.0,0.5770825,0.38850704580545425
8451,0.13406613025705683,0.03892333544790745,0.3310121183385707,5,30.008554629137258,0.0,0.04796914158490178,0.05401641710814367,20000,100.0,0.5771050000000001,0.342572820186615
8452,-3.984024984223037,0.06322535606367248,0.33093980889169267,7,53.46673069544198,1.0,0.07125102172399576,0.03260196423424863,20000,100.0,0.577135,0.37697832924979074
8453,0.4663410638452093,0.0646872582534949,0.3309088239644458,3,13.139553673852527,1.0,0.022743269503672343,0.04685311946616928,20000,100.0,0.57716,0.37226759394009906
8454,0.9018767190611781,0.05966261401772499,0.3308778419382272,3,11.453419864475736,0.0,0.02133656354016303,0.047579376547560025,20000,100.0,0.577175,0.31826553742090863
8455,0.6191520049950345,0.05056169582530856,0.33083653708217686,4,23.70707919124601,1.0,0.03071514806208756,0.08860427869801071,20000,100.0,0.5771925,0.3541956916451454
8456,0.9985776789411676,0.04705551639199257,0.33082621167385456,1,7.225745234561052,0.0,0.04224506543630467,0.12928031606034857,20000,100.0,0.577205,0.36790353059768677
8457,0.7934129749684,0.06308991834521294,0.33079523738238337,3,18.462501622109926,1.0,0.057017816598681624,0.14096198397394347,20000,100.0,0.577215,0.35207027196884155
8458,0.8647280894615478,0.056806180626153946,0.3307642659909445,3,18.040955139868565,0.0,0.0605963709728588,0.12117741458049035,20000,100.0,0.57723,0.3709203004837036
8459,1.0328390523739455,0.060889534652233124,0.3307539428382029,1,7.268816712099381,0.0,0.07131091975416991,0.11143492116060717,20000,100.0,0.57724,0.42325669527053833
8460,-0.713462464132761,0.06420278921723366,0.3306816897896457,7,51.472505527511345,1.0,0.06273124454248606,0.038363425126034426,20000,100.0,0.57726,0.3815877948488508
8461,0.9887141661968102,0.09585399925708771,0.3306610489606742,2,11.554027238323194,0.0,0.035823674187040716,0.08788964223752876,20000,100.0,0.5772825,0.43917420506477356
8462,1.0234400394324972,0.04890318214893341,0.3306507290293362,1,6.417851571297444,0.0,0.04752477887310492,0.09151367238773336,20000,100.0,0.57729,0.3470473289489746
8463,0.7285727103121089,0.07386747933924198,0.33060945252473406,4,26.01025534218968,0.0,0.021979288242761606,0.04904907113134116,20000,100.0,0.5773025,0.38786471635103226
8464,0.969911509155863,0.061291493475437164,0.3305888162047423,2,10.042241637638496,0.0,0.043519095729816666,0.08911912808849501,20000,100.0,0.5773175,0.37535254657268524
8465,0.8274136031431063,0.043721359223127365,0.33055786413991506,3,18.92187956428277,0.0,0.019660058465357948,0.03591587163424041,20000,100.0,0.57733,0.33570316433906555
8466,0.9299659473634434,0.06596305593848228,0.3305269149730392,3,9.032651623696607,0.0,0.03234876453741248,0.04957113829276746,20000,100.0,0.577345,0.3733825385570526
8467,0.8469084777101065,0.051729156635701656,0.3304856539246602,4,14.610395323077066,0.0,0.024486475287330053,0.05044053120990208,20000,100.0,0.5773625,0.33777955174446106
8468,0.20344939713267374,0.05389213711023331,0.33043408485740705,5,17.9268454403164,1.0,0.060260556065559315,0.06858981416791078,20000,100.0,0.577385,0.32887821197509765
8469,-3.034370549840843,0.06371933221817017,0.33036190168168034,7,34.493511336815985,1.0,0.01818810957629413,0.04454428630098912,20000,100.0,0.577415,0.3690040707588196
